,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
1314,39.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,83.0,2.0,999.0,0.0,0.0,0
1315,33.0,4.0,1.0,6.0,0.0,1.0,0.0,1.0,3.0,1.0,181.0,1.0,999.0,0.0,0.0,0
1316,37.0,4.0,1.0,6.0,0.0,1.0,0.0,1.0,3.0,2.0,60.0,3.0,999.0,0.0,0.0,0
1317,52.0,8.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,678.0,1.0,999.0,0.0,0.0,0
1318,31.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,150.0,1.0,999.0,0.0,0.0,0
1319,57.0,6.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,4.0,20.0,4.0,999.0,0.0,0.0,0
1320,40.0,3.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,4.0,265.0,1.0,999.0,1.0,1.0,0
1321,57.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,2.0,999.0,0.0,0.0,0
1322,47.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,204.0,6.0,999.0,0.0,0.0,0
1323,33.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,266.0,2.0,999.0,0.0,0.0,0
1324,48.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,118.0,2.0,999.0,0.0,0.0,0
1325,48.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,334.0,2.0,999.0,1.0,1.0,0
1326,37.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,351.0,1.0,999.0,0.0,0.0,0
1327,38.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,347.0,3.0,999.0,0.0,0.0,0
1328,56.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,753.0,1.0,999.0,0.0,0.0,0
1329,19.0,11.0,1.0,5.0,0.0,1.0,0.0,0.0,8.0,4.0,753.0,5.0,999.0,0.0,0.0,0
1330,31.0,6.0,1.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,68.0,1.0,999.0,0.0,0.0,0
1331,27.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,9.0,0.0,35.0,1.0,999.0,0.0,0.0,0
1332,55.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,228.0,1.0,999.0,0.0,0.0,0
1333,41.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,345.0,1.0,999.0,0.0,0.0,0
1334,42.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,89.0,2.0,999.0,0.0,0.0,0
1335,32.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,4.0,157.0,1.0,999.0,0.0,0.0,0
1336,40.0,4.0,0.0,6.0,0.0,1.0,0.0,1.0,2.0,3.0,296.0,3.0,999.0,0.0,0.0,0
1337,41.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,5.0,2.0,264.0,2.0,999.0,0.0,0.0,0
1338,26.0,4.0,1.0,4.0,0.0,1.0,0.0,1.0,8.0,4.0,362.0,2.0,999.0,1.0,1.0,0
1339,41.0,2.0,1.0,6.0,0.0,1.0,0.0,1.0,8.0,0.0,279.0,1.0,999.0,0.0,0.0,0
1340,56.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,60.0,6.0,999.0,0.0,0.0,0
1341,40.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,3.0,639.0,2.0,999.0,1.0,2.0,0
1342,56.0,6.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,4.0,302.0,1.0,999.0,0.0,0.0,0
1343,36.0,10.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,4.0,251.0,1.0,999.0,0.0,0.0,0
1344,33.0,8.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,111.0,1.0,999.0,0.0,0.0,0
1345,39.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,4.0,298.0,1.0,999.0,0.0,0.0,0
1346,48.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,327.0,2.0,999.0,0.0,0.0,0
1347,40.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,21.0,5.0,999.0,0.0,0.0,0
1348,45.0,11.0,1.0,5.0,0.0,1.0,0.0,1.0,4.0,2.0,316.0,2.0,999.0,2.0,1.0,0
1349,29.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,4.0,43.0,8.0,999.0,1.0,1.0,0
1350,40.0,7.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,143.0,3.0,999.0,1.0,1.0,0
1351,33.0,4.0,0.0,1.0,0.0,2.0,2.0,1.0,8.0,0.0,122.0,2.0,999.0,0.0,0.0,0
1352,40.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,5.0,4.0,71.0,2.0,999.0,1.0,1.0,0
1353,30.0,7.0,0.0,3.0,0.0,1.0,0.0,1.0,5.0,3.0,114.0,1.0,999.0,0.0,0.0,0
1354,51.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,8.0,0.0,583.0,3.0,999.0,0.0,0.0,0
1355,31.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,33.0,3.0,999.0,0.0,0.0,0
1356,27.0,2.0,0.0,6.0,0.0,1.0,1.0,0.0,2.0,4.0,178.0,2.0,999.0,0.0,0.0,0
1357,48.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,49.0,6.0,999.0,0.0,0.0,0
1358,26.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,999.0,0.0,0.0,0
1359,35.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,114.0,2.0,999.0,0.0,0.0,0
1360,31.0,8.0,0.0,3.0,0.0,2.0,2.0,1.0,0.0,2.0,168.0,2.0,999.0,0.0,0.0,0
1361,43.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,53.0,1.0,999.0,0.0,0.0,0
1362,27.0,11.0,1.0,5.0,0.0,1.0,0.0,0.0,8.0,3.0,390.0,1.0,999.0,1.0,2.0,1
1363,33.0,2.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,4.0,317.0,2.0,999.0,0.0,0.0,0
1364,32.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,98.0,4.0,999.0,0.0,0.0,0
1365,32.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,93.0,1.0,999.0,0.0,0.0,0
1366,43.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,196.0,1.0,999.0,0.0,0.0,0
1367,38.0,2.0,0.0,6.0,0.0,1.0,0.0,1.0,3.0,0.0,301.0,2.0,999.0,0.0,0.0,0
1368,34.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,202.0,2.0,999.0,0.0,0.0,0
1369,35.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,43.0,1.0,999.0,0.0,0.0,0
1370,56.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,753.0,1.0,999.0,0.0,0.0,0
1371,42.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,100.0,2.0,999.0,0.0,0.0,0
1372,46.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,5.0,999.0,0.0,0.0,0
1373,50.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,4.0,705.0,1.0,999.0,0.0,0.0,1
1374,30.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,360.0,1.0,999.0,0.0,0.0,0
1375,38.0,2.0,0.0,5.0,0.0,1.0,0.0,1.0,2.0,2.0,87.0,3.0,999.0,0.0,0.0,0
1376,38.0,10.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,3.0,158.0,5.0,999.0,0.0,0.0,0
1377,35.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,69.0,3.0,999.0,1.0,1.0,0
1378,29.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,410.0,3.0,999.0,0.0,0.0,0
1379,59.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,1.0,999.0,0.0,0.0,0
1380,40.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,299.0,1.0,999.0,0.0,0.0,0
1381,36.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,350.0,3.0,999.0,0.0,0.0,0
1382,22.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,246.0,3.0,999.0,0.0,0.0,0
1383,34.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,2.0,93.0,2.0,999.0,0.0,0.0,0
1384,28.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,4.0,20.0,6.0,999.0,0.0,0.0,0
1385,35.0,1.0,0.0,6.0,0.0,1.0,0.0,1.0,3.0,3.0,122.0,1.0,999.0,0.0,0.0,0
1386,54.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,3.0,4.0,90.0,1.0,999.0,1.0,1.0,0
1387,44.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,226.0,1.0,999.0,0.0,0.0,0
1388,32.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,71.0,2.0,999.0,0.0,0.0,0
1389,73.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,114.0,1.0,999.0,0.0,0.0,0
1390,42.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,217.0,1.0,999.0,0.0,0.0,0
1391,35.0,6.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,717.0,3.0,999.0,0.0,0.0,0
1392,53.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,4.0,50.0,2.0,999.0,0.0,0.0,0
1393,60.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,9.0,2.0,99.0,2.0,999.0,2.0,1.0,0
1394,31.0,2.0,1.0,6.0,0.0,1.0,0.0,1.0,5.0,3.0,114.0,1.0,999.0,0.0,0.0,0
1395,45.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,141.0,1.0,999.0,0.0,0.0,1
1396,39.0,3.0,0.0,5.0,1.0,0.0,0.0,1.0,8.0,3.0,156.0,1.0,999.0,1.0,2.0,0
1397,36.0,3.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,2.0,161.0,3.0,999.0,0.0,0.0,0
1398,31.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,204.0,1.0,999.0,0.0,0.0,0
1399,48.0,2.0,2.0,6.0,0.0,1.0,0.0,1.0,3.0,3.0,122.0,6.0,999.0,0.0,0.0,0
1400,38.0,3.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,131.0,3.0,999.0,0.0,0.0,0
1401,39.0,4.0,1.0,6.0,1.0,0.0,1.0,1.0,4.0,4.0,125.0,1.0,999.0,0.0,0.0,1
1402,40.0,8.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,4.0,81.0,3.0,999.0,0.0,0.0,0
1403,58.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,134.0,23.0,999.0,0.0,0.0,0
1404,36.0,2.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,327.0,1.0,999.0,0.0,0.0,0
1405,40.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,143.0,2.0,999.0,0.0,0.0,0
1406,49.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,155.0,2.0,999.0,0.0,0.0,0
1407,45.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,272.0,2.0,999.0,0.0,0.0,0
1408,36.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,154.0,2.0,999.0,0.0,0.0,0
1409,36.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,95.0,1.0,999.0,0.0,0.0,0
1410,39.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,199.0,3.0,999.0,0.0,0.0,0
1411,54.0,5.0,2.0,6.0,0.0,1.0,0.0,1.0,0.0,4.0,753.0,5.0,999.0,1.0,1.0,0
1412,45.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,111.0,1.0,999.0,0.0,0.0,0
1413,24.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,725.0,3.0,999.0,0.0,0.0,1
1414,39.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,207.0,2.0,999.0,1.0,1.0,0
1415,45.0,4.0,2.0,4.0,0.0,0.0,0.0,1.0,5.0,3.0,77.0,2.0,999.0,0.0,0.0,0
1416,53.0,6.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,121.0,2.0,999.0,0.0,0.0,0
1417,43.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,255.0,1.0,999.0,0.0,0.0,0
1418,40.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,355.0,1.0,999.0,0.0,0.0,1
1419,47.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,753.0,6.0,999.0,0.0,0.0,1
1420,30.0,4.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,195.0,1.0,999.0,0.0,0.0,0
1421,55.0,6.0,0.0,6.0,0.0,1.0,1.0,1.0,5.0,0.0,81.0,1.0,999.0,0.0,0.0,0
1422,45.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,4.0,753.0,1.0,999.0,0.0,0.0,1
1423,45.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,449.0,1.0,999.0,0.0,0.0,0
1424,27.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,293.0,1.0,999.0,0.0,0.0,0
1425,41.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,333.0,2.0,999.0,1.0,1.0,0
1426,45.0,2.0,0.0,6.0,0.0,1.0,0.0,1.0,3.0,0.0,92.0,12.0,999.0,0.0,0.0,0
1427,33.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,270.0,1.0,999.0,0.0,0.0,0
1428,34.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,29.0,11.0,999.0,0.0,0.0,0
1429,35.0,4.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,3.0,105.0,5.0,999.0,0.0,0.0,0
1430,29.0,2.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,78.0,5.0,999.0,0.0,0.0,0
1431,32.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,2.0,161.0,2.0,999.0,0.0,0.0,0
1432,47.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,753.0,2.0,999.0,0.0,0.0,0
1433,46.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,3.0,37.0,3.0,999.0,0.0,0.0,0
1434,39.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,231.0,12.0,999.0,0.0,0.0,0
1435,63.0,5.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,444.0,2.0,999.0,1.0,2.0,1
1436,38.0,6.0,0.0,6.0,0.0,1.0,0.0,1.0,5.0,2.0,122.0,2.0,999.0,0.0,0.0,0
1437,37.0,3.0,1.0,4.0,0.0,1.0,0.0,1.0,8.0,0.0,12.0,5.0,999.0,1.0,1.0,0
1438,48.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,165.0,1.0,999.0,0.0,0.0,0
1439,34.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,267.0,3.0,999.0,0.0,0.0,0
1440,34.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,3.0,753.0,1.0,999.0,0.0,0.0,0
1441,34.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,122.0,16.0,999.0,0.0,0.0,0
1442,57.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,134.0,9.0,999.0,0.0,0.0,0
1443,29.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,63.0,1.0,999.0,0.0,0.0,0
1444,39.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,401.0,1.0,999.0,0.0,0.0,0
1445,30.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,8.0,0.0,7.0,6.0,999.0,1.0,1.0,0
1446,33.0,4.0,1.0,3.0,0.0,1.0,1.0,1.0,3.0,0.0,289.0,1.0,999.0,2.0,1.0,1
1447,44.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,753.0,1.0,999.0,0.0,0.0,0
1448,33.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,63.0,3.0,999.0,0.0,0.0,0
1449,49.0,2.0,1.0,6.0,0.0,0.0,0.0,1.0,2.0,1.0,90.0,4.0,999.0,0.0,0.0,0
1450,48.0,6.0,0.0,6.0,0.0,1.0,1.0,0.0,2.0,3.0,154.0,1.0,999.0,0.0,0.0,0
1451,49.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,87.0,1.0,999.0,0.0,0.0,0
1452,57.0,2.0,0.0,6.0,0.0,0.0,1.0,1.0,2.0,0.0,231.0,3.0,999.0,0.0,0.0,0
1453,53.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,106.0,1.0,999.0,0.0,0.0,0
1454,56.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,753.0,1.0,999.0,0.0,0.0,0
1455,27.0,2.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,4.0,81.0,1.0,999.0,0.0,0.0,0
1456,55.0,2.0,0.0,6.0,1.0,0.0,0.0,1.0,3.0,2.0,96.0,6.0,999.0,0.0,0.0,0
1457,28.0,2.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,4.0,50.0,2.0,999.0,0.0,0.0,0
1458,36.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,363.0,8.0,999.0,0.0,0.0,0
1459,48.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,103.0,2.0,999.0,0.0,0.0,0
1460,31.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,141.0,1.0,999.0,0.0,0.0,0
1461,31.0,2.0,1.0,6.0,0.0,1.0,0.0,1.0,3.0,2.0,138.0,2.0,999.0,0.0,0.0,0
1462,41.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,157.0,2.0,999.0,0.0,0.0,0
1463,29.0,2.0,1.0,6.0,1.0,1.0,0.0,1.0,3.0,4.0,142.0,2.0,999.0,0.0,0.0,0
1464,56.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,119.0,5.0,999.0,0.0,0.0,0
1465,33.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,84.0,3.0,999.0,0.0,0.0,0
1466,35.0,6.0,0.0,6.0,0.0,1.0,0.0,1.0,5.0,2.0,265.0,2.0,999.0,0.0,0.0,0
1467,34.0,6.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0,4.0,200.0,3.0,999.0,1.0,1.0,0
1468,31.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,171.0,7.0,999.0,0.0,0.0,0
1469,33.0,2.0,1.0,6.0,0.0,1.0,0.0,1.0,2.0,0.0,182.0,1.0,999.0,0.0,0.0,0
1470,48.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,148.0,1.0,999.0,0.0,0.0,0
1471,42.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,474.0,2.0,999.0,1.0,1.0,0
1472,47.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,373.0,1.0,999.0,0.0,0.0,0
1473,61.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,324.0,1.0,999.0,0.0,0.0,0
1474,58.0,6.0,2.0,6.0,0.0,1.0,0.0,1.0,2.0,2.0,75.0,4.0,999.0,0.0,0.0,0
1475,30.0,4.0,1.0,4.0,0.0,1.0,1.0,1.0,3.0,1.0,207.0,5.0,999.0,0.0,0.0,0
1476,34.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,218.0,3.0,999.0,0.0,0.0,0
1477,43.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,305.0,3.0,999.0,0.0,0.0,0
1478,36.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,4.0,174.0,1.0,999.0,1.0,1.0,0
1479,54.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,309.0,2.0,999.0,0.0,0.0,0
1480,38.0,4.0,1.0,4.0,0.0,1.0,0.0,1.0,5.0,0.0,68.0,1.0,999.0,0.0,0.0,0
1481,32.0,2.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,258.0,1.0,999.0,0.0,0.0,0
1482,39.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,29.0,2.0,999.0,0.0,0.0,0
1483,50.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,171.0,2.0,999.0,0.0,0.0,0
1484,34.0,4.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,140.0,3.0,999.0,0.0,0.0,0
1485,49.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,108.0,1.0,999.0,0.0,0.0,0
1486,23.0,6.0,1.0,6.0,0.0,1.0,1.0,1.0,2.0,3.0,753.0,2.0,999.0,0.0,0.0,0
1487,30.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,4.0,487.0,2.0,999.0,0.0,0.0,0
1488,56.0,4.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,2.0,308.0,1.0,999.0,0.0,0.0,0
1489,43.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,4.0,379.0,3.0,999.0,0.0,0.0,0
1490,27.0,2.0,1.0,6.0,0.0,0.0,0.0,1.0,4.0,1.0,143.0,1.0,999.0,0.0,0.0,0
1491,34.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,115.0,3.0,999.0,0.0,0.0,0
1492,42.0,2.0,0.0,6.0,0.0,1.0,0.0,1.0,2.0,0.0,144.0,2.0,999.0,0.0,0.0,0
1493,30.0,4.0,0.0,6.0,0.0,2.0,2.0,0.0,1.0,0.0,71.0,1.0,999.0,0.0,0.0,0
1494,49.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,117.0,1.0,999.0,0.0,0.0,0
1495,49.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,181.0,4.0,999.0,1.0,1.0,0
1496,54.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,36.0,33.0,999.0,0.0,0.0,0
1497,36.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0,3.0,0.0,45.0,1.0,999.0,0.0,0.0,0
1498,37.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,4.0,198.0,1.0,999.0,0.0,0.0,0
1499,57.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,716.0,4.0,999.0,0.0,0.0,0
1500,38.0,4.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,3.0,113.0,1.0,999.0,0.0,0.0,0
1501,34.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,239.0,2.0,999.0,1.0,2.0,0
1502,34.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,257.0,1.0,999.0,0.0,0.0,0
1503,45.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,254.0,1.0,999.0,0.0,0.0,0
1504,43.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,87.0,5.0,999.0,0.0,0.0,0
1505,47.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,298.0,3.0,999.0,0.0,0.0,0
1506,35.0,2.0,2.0,6.0,0.0,1.0,0.0,1.0,5.0,1.0,220.0,1.0,999.0,1.0,1.0,0
1507,25.0,6.0,1.0,6.0,0.0,0.0,0.0,1.0,2.0,1.0,125.0,3.0,999.0,0.0,0.0,0
1508,41.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,150.0,2.0,999.0,0.0,0.0,0
1509,34.0,4.0,1.0,6.0,0.0,1.0,1.0,1.0,3.0,3.0,38.0,1.0,999.0,0.0,0.0,0
1510,34.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,49.0,1.0,999.0,0.0,0.0,0
1511,52.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,81.0,1.0,999.0,0.0,0.0,0
1512,45.0,2.0,0.0,6.0,0.0,1.0,0.0,1.0,3.0,0.0,226.0,1.0,999.0,0.0,0.0,0
1513,29.0,6.0,0.0,6.0,0.0,1.0,0.0,1.0,3.0,3.0,75.0,1.0,999.0,2.0,2.0,0
1514,32.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0,2.0,172.0,2.0,999.0,0.0,0.0,0
1515,48.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,477.0,2.0,999.0,0.0,0.0,0
1516,30.0,2.0,2.0,6.0,0.0,0.0,0.0,1.0,3.0,3.0,103.0,7.0,999.0,0.0,0.0,0
1517,50.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,307.0,2.0,999.0,0.0,0.0,0
1518,38.0,4.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,127.0,1.0,999.0,0.0,0.0,0
1519,53.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,95.0,1.0,999.0,0.0,0.0,0
1520,34.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,300.0,6.0,999.0,1.0,2.0,1
1521,26.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,479.0,1.0,999.0,0.0,0.0,1
1522,49.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,166.0,1.0,999.0,0.0,0.0,0
1523,59.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,136.0,2.0,999.0,0.0,0.0,0
1524,29.0,4.0,1.0,6.0,0.0,0.0,1.0,0.0,2.0,2.0,203.0,2.0,999.0,0.0,0.0,0
1525,51.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,81.0,6.0,999.0,0.0,0.0,0
1526,30.0,4.0,1.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,62.0,3.0,999.0,0.0,0.0,0
1527,32.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,106.0,10.0,999.0,0.0,0.0,0
